time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,0,0,0,0,0,0
0.4166666666666667,-0.004991899850425289,-0.02055716738080567,0.05810681625716067,-0.03764266793623013,-0.004985782767091958,-0.06554251873928744
0.8333333333333334,-0.009983799700850579,-0.04111433476161134,0.1162136325143213,-0.07528533587246027,-0.009971565534183916,-0.1310850374785749
1.25,-0.01497569955127587,-0.06167150214241701,0.174320448771482,-0.1129280038086904,-0.01495734830127587,-0.1966275562178623
1.666666666666667,-0.01996759940170116,-0.08222866952322268,0.2324272650286427,-0.1505706717449205,-0.01994313106836783,-0.2621700749571498
2.083333333333333,-0.02495949925212645,-0.1027858369040283,0.2905340812858033,-0.1882133396811507,-0.02492891383545979,-0.3277125936964372
2.5,-0.02995139910255173,-0.123343004284834,0.348640897542964,-0.2258560076173808,-0.02991469660255175,-0.3932551124357246
2.916666666666667,-0.03494329895297703,-0.1439001716656397,0.4067477138001246,-0.263498675553611,-0.0349004793696437,-0.4587976311750121
3.333333333333333,-0.03993519880340232,-0.1644573390464454,0.4648545300572853,-0.3011413434898411,-0.03988626213673566,-0.5243401499142996
3.75,-0.0449270986538276,-0.185014506427251,0.522961346314446,-0.3387840114260712,-0.04487204490382762,-0.589882668653587
4.166666666666667,-0.0499189985042529,-0.2055716738080567,0.5810681625716067,-0.3764266793623013,-0.04985782767091958,-0.6554251873928745
4.583333333333334,-0.05491089835467818,-0.2261288411888624,0.6391749788287673,-0.4140693472985315,-0.05484361043801154,-0.7209677061321619
5,-0.05990279820510347,-0.246686008569668,0.697281795085928,-0.4517120152347616,-0.0598293932051035,-0.7865102248714493
5.416666666666667,-0.06489469805552876,-0.2672431759504737,0.7553886113430887,-0.4893546831709917,-0.06481517597219545,-0.8520527436107368
5.833333333333334,-0.06988659790595406,-0.2878003433312794,0.8134954276002493,-0.5269973511072219,-0.06980095873928741,-0.9175952623500242
6.25,-0.07487849775637934,-0.3083575107120851,0.87160224385741,-0.564640019043452,-0.07478674150637937,-0.9831377810893117
6.666666666666667,-0.07987039760680463,-0.3289146780928907,0.9297090601145707,-0.6022826869796821,-0.07977252427347133,-1.048680299828599
7.083333333333334,-0.08486229745722992,-0.3494718454736964,0.9878158763717313,-0.6399253549159123,-0.08475830704056328,-1.114222818567887
7.5,-0.0898541973076552,-0.3700290128545021,1.045922692628892,-0.6775680228521423,-0.08974408980765525,-1.179765337307174
7.916666666666667,-0.0948460971580805,-0.3905861802353077,1.104029508886053,-0.7152106907883725,-0.0947298725747472,-1.245307856046461
8.333333333333334,-0.09983799700850579,-0.4111433476161134,1.162136325143213,-0.7528533587246027,-0.09971565534183915,-1.310850374785749
8.75,-0.1048298968589311,-0.4317005149969191,1.220243141400374,-0.7904960266608327,-0.1047014381089311,-1.376392893525036
9.166666666666668,-0.1098217967093564,-0.4522576823777247,1.278349957657535,-0.8281386945970629,-0.1096872208760231,-1.441935412264324
9.583333333333334,-0.1148136965597817,-0.4728148497585304,1.336456773914695,-0.8657813625332931,-0.114673003643115,-1.507477931003611
10,-0.1198055964102069,-0.4933720171393361,1.394563590171856,-0.9034240304695231,-0.119658786410207,-1.573020449742899
