time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0.53465346534653468,0.011419809042013732,-0.14657176944214759,1.2851093756375001,-3.2843238552970502,0.18182227567100639,2.6586227236722859
0.5544554455445545,0.0019637713274847143,-0.14376127086878857,1.308591831253352,-3.3421601295409755,0.20684438077878753,2.7017795831119611
0.57425742574257421,-0.008372446419770212,-0.14254567143634669,1.3354156214687791,-3.3911677561280493,0.23345451242001353,2.7352121088988905
0.59405940594059403,-0.019442781279412461,-0.14139454270162985,1.3636803919163321,-3.4382169157385047,0.26136134322311749,2.7661058326775891
0.61386138613861385,-0.031301239060381549,-0.14018076206404009,1.3931896854493189,-3.4833566113184045,0.29057950208358718,2.7946104119773318
0.63366336633663367,-0.043994028225130925,-0.13863013344807604,1.4235719033088596,-3.5271911172475785,0.32107807934575089,2.8214689904088059
0.65346534653465349,-0.057573419951309782,-0.13653456941125147,1.454539645475327,-3.5700988893791599,0.35283427858424166,2.8471849268642315
0.67326732673267331,-0.07209683709200411,-0.13371561061364715,1.4858438633736037,-3.6123648744043222,0.38582668132351788,2.8721650905940206
0.69306930693069313,-0.087627663362677258,-0.13001981246366234,1.5172674749183934,-3.6541981570778002,0.42003555377287988,2.8967400138593731
0.71287128712871284,-0.10423591328872289,-0.12531364073766918,1.5486177522013427,-3.6957509236956634,0.45544262644789679,2.9211863413990367
0.73267326732673266,-0.12199898706452836,-0.11948040131529707,1.5797209978356332,-3.7371304900949771,0.49203109036524861,2.9457422141321321
0.75247524752475248,-0.14100248322432238,-0.11241842294747834,1.6104186156810938,-3.778407369340163,0.52978566582502418,2.9706187157875137
0.7722772277227723,-0.1613410664796382,-0.10404021316223157,1.6405642783545935,-3.8196205017560625,0.56869270674617667,2.9960085469861948
0.79207920792079212,-0.18311937946456461,-0.094272374614814677,1.670021956040515,-3.8607804557909544,0.60874029765333182,3.0220927870445764
0.81188118811881194,-0.20645297914243055,-0.083056132493296048,1.6986646473842868,-3.9018711368764598,0.64991829867209416,3.0490463212265415
0.83168316831683164,-0.23146926665287074,-0.070348358727784666,1.7263737038390781,-3.9428503762215028,0.6922182856588831,3.0770423310326556
