time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
18.9,-2.2088290485786,0.1577156225609713,-0.4251611894584926,0.26744549737532,2.208829049863852,1.570795765062432
19,-2.20937557592138,0.1581251772611552,-0.4251554292105766,0.2670301823990258,2.209375577206633,1.57079576501513
19.1,-2.209918194437766,0.1585316618398167,-0.4251497031336271,0.2666179717153909,2.209918195723019,1.570795764968129
19.2,-2.210456952435333,0.1589351156233079,-0.4251440109582063,0.2662088257286257,2.210456953720586,1.570795764921425
19.3,-2.210991897371924,0.1593355772257325,-0.425138352417207,0.2658027055574905,2.210991898657177,1.570795764875013
19.4,-2.21152307587501,0.1597330845656302,-0.425132727245682,0.2653995730185272,2.211523077160263,1.570795764828892
19.5,-2.21205053376051,0.1601276748821192,-0.4251271351810715,0.2649993906100292,2.212050535045763,1.570795764783058
19.6,-2.212574316051086,0.1605193847505575,-0.425121575962919,0.264602121496182,2.212574317336339,1.570795764737507
19.7,-2.213094466993936,0.1609082500977763,-0.425116049332928,0.2642077294918579,2.213094468279189,1.570795764692237
19.8,-2.213611030078099,0.1612943062169734,-0.4251105550349052,0.2638161790476374,2.213611031363352,1.570795764647244
19.9,-2.214124048051279,0.1616775877820658,-0.4251050928147038,0.2634274352355703,2.214124049336532,1.570795764602526
20,-2.214633562936223,0.1620581288616734,-0.4250996624203367,0.2630414637349361,2.214633564221476,1.570795764558078
20.1,-2.215139616046649,0.1624359629328183,-0.4250942636017498,0.2626582308187153,2.215139617331902,1.570795764513899
20.2,-2.215642248002744,0.1628111228941407,-0.4250888961109922,0.2622777033402599,2.215642249287996,1.570795764469985
20.3,-2.216141498746244,0.1631836410787173,-0.4250835597019886,0.2618998487204749,2.216141500031497,1.570795764426333
20.4,-2.216637407555131,0.1635535492667373,-0.4250782541307103,0.2615246349350855,2.216637408840384,1.570795764382942
20.5,-2.217130013057913,0.1639208786975814,-0.4250729791550611,0.2611520305026147,2.217130014343166,1.570795764339806
20.6,-2.217619353247543,0.1642856600817311,-0.4250677345348208,0.2607820044724178,2.217619354532796,1.570795764296925
20.7,-2.218105465494975,0.1646479236123355,-0.4250625200317586,0.2604145264130864,2.218105466780228,1.570795764254296
20.8,-2.218588386562356,0.1650076989764102,-0.4250573354094627,0.2600495664011646,2.218588387847609,1.570795764211915
20.9,-2.219068152615876,0.1653650153658646,-0.4250521804335108,0.2596870950103209,2.219068153901129,1.570795764169781
21,-2.219544799238295,0.1657199014880462,-0.4250470548712428,0.2593270833005761,2.219544800523548,1.570795764127889
21.1,-2.220018361441137,0.1660723855762001,-0.4250419584919314,0.2589695028079007,2.22001836272639,1.570795764086239
21.2,-2.220488873676576,0.1664224953995586,-0.425036891066668,0.2586143255342108,2.220488874961828,1.570795764044828
21.3,-2.220956369849017,0.1667702582731749,-0.4250318523683632,0.2582615239373638,2.22095637113427,1.570795764003652
21.4,-2.221420883326386,0.1671157010674733,-0.4250268421717465,0.2579110709216934,2.221420884611639,1.57079576396271
21.5,-2.221882446951133,0.1674588502176562,-0.4250218602534233,0.2575629398285457,2.221882448236386,1.570795763922
